"datetime","V1"
2019-06-19,11.2701298701299
2019-06-20,11.183908045977
2019-06-21,11.1739583333333
2019-06-22,11.1691489361702
2019-06-23,11.1354166666667
2019-06-24,11.1075268817204
2019-06-25,11.0765625
2019-06-26,10.996
2019-06-27,10.9978723404255
2019-06-30,10.8931818181818
2019-07-01,10.9109375
2019-07-02,10.8694736842105
2019-07-03,8.87837837837838
2019-07-04,2.22150537634409
2019-07-05,2.18105263157895
2019-07-06,2.140625
2019-07-07,2.11894736842105
2019-07-08,2.12826086956522
2019-07-09,2.18404255319149
2019-07-10,2.1921568627451
2019-07-11,2.0910447761194
2019-08-14,1.37894736842105
2019-08-15,1.4989247311828
2019-08-16,1.55425531914894
2019-08-17,1.68723404255319
2019-08-18,1.88125
2019-08-19,2.12604166666667
2019-08-20,2.39782608695652
2019-08-21,2.55744680851064
2019-08-22,2.71914893617021
2019-08-23,2.81894736842105
2019-08-24,2.89157894736842
2019-08-25,2.953125
2019-08-26,3.02234042553191
2019-08-27,3.14468085106383
2019-08-28,3.14418604651163
2019-08-29,3.12421052631579
2019-08-30,3.16774193548387
2019-08-31,3.19791666666667
2019-09-01,3.31894736842105
2019-09-02,3.415625
2019-09-03,3.52553191489362
2019-09-04,3.6314606741573
2019-09-05,3.73111111111111
2019-09-09,3.99354838709677
2019-09-10,4.015625
2019-09-11,4.040625
2019-09-12,3.45616438356164
2019-09-13,1.57553191489362
2019-09-14,1.59684210526316
2019-09-15,1.67083333333333
2019-09-16,1.73229166666667
2019-09-17,1.80744680851064
2019-09-18,1.86063829787234
2019-09-19,1.88105263157895
2019-09-20,1.93020833333333
2019-09-21,1.971875
2019-09-22,1.99791666666667
2019-09-23,2.01842105263158
2019-09-24,2.05434782608696
2019-09-25,2.01170212765957
2019-09-26,1.92978723404255
2019-09-27,2.0010989010989
2019-09-28,2.046875
2019-09-29,2.04895833333333
2019-09-30,2.09255319148936
2019-10-01,2.13854166666667
2019-10-02,2.165625
2019-10-03,2.20947368421053
2019-10-04,2.24166666666667
2019-10-05,2.29375
2019-10-06,2.31692307692308
2019-10-07,2.39270833333333
2019-10-08,2.5
2019-10-09,2.74888888888889
2019-10-10,2.83368421052632
2019-10-11,2.89583333333333
2019-10-12,2.94042553191489
2019-10-13,2.98404255319149
2019-10-14,2.9968085106383
2019-10-15,3.00967741935484
2019-10-16,3.05263157894737
2019-10-17,3.07446808510638
2019-10-18,3.1063829787234
2019-10-19,3.17446808510638
2019-10-20,3.2021052631579
2019-10-21,3.25851063829787
2019-10-22,3.29384615384615
2019-11-03,3.7469696969697
2019-11-04,3.78688524590164
2020-02-20,4.81379310344828
2020-02-21,5.09479166666667
2020-02-22,5.57032967032967
2020-02-23,5.50212765957447
2020-02-24,5.51875
2020-02-25,5.44285714285714
2020-02-26,5.39042553191489
2020-02-27,5.39787234042553
2020-02-28,5.46702127659574
2020-02-29,5.47395833333333
2020-03-01,5.44270833333333
2020-03-02,5.43645833333333
2020-03-03,5.37204301075269
2020-03-04,5.275
2020-03-05,5.175
2020-03-06,5.07872340425532
2020-03-07,5.090625
2020-03-08,5.08333333333333
2020-03-09,5.14857142857143
2020-03-10,5.25714285714286
2020-03-11,5.19245283018868
2020-03-12,5.11382978723404
2020-03-13,5.025
2020-03-14,4.94838709677419
2020-03-15,4.81458333333333
2020-03-16,4.60104166666667
2020-03-17,4.43854166666667
2020-03-18,4.26041666666667
2020-03-19,4.13645833333333
2020-03-20,4.06029411764706
2020-03-21,3.84285714285714
2020-03-22,3.784375
2020-03-23,3.70104166666667
