"datetime","V1"
2019-04-14,25.9870833333333
2019-04-15,25.2922916666667
2019-04-16,24.7739583333333
2019-04-17,24.755625
2019-04-18,24.96
2019-04-19,25.1335416666667
2019-04-20,24.053125
2019-04-21,23.73375
2019-04-22,23.786875
2019-04-23,23.99875
2019-04-24,24.3752083333333
2019-04-25,24.8870212765957
2019-04-26,25.2279166666667
2019-04-27,24.915625
2019-04-28,25.2035416666667
2019-04-29,25.795
2019-04-30,26.1391666666667
2019-05-01,26.4225
2019-05-02,26.644375
2019-05-03,26.8160416666667
2019-05-04,27.141875
2019-05-05,27.2891666666667
2019-05-06,26.7758333333333
2019-05-07,27.4547916666667
2019-05-08,27.8333333333333
2019-05-09,27.7390909090909
2019-05-10,27.8614583333333
2019-05-11,28.2739583333333
2019-05-12,28.7089583333333
2019-05-13,28.5720833333333
2019-05-14,28.3358333333333
2019-05-15,28.4320833333333
2019-05-16,28.385
2019-05-17,28.4847916666667
2019-05-18,28.7229166666667
2019-05-19,28.6860416666667
2019-05-20,29.0554166666667
2019-05-21,29.4216666666667
2019-05-22,29.7875
2019-05-23,29.745652173913
2019-05-24,29.6802083333333
2019-05-25,29.9122916666667
2019-05-26,29.993125
2019-05-27,30.3783333333333
2019-05-28,30.6360416666667
2019-05-29,30.51625
2019-05-30,30.74875
2019-05-31,30.991875
2019-06-01,30.87375
2019-06-02,31.0785416666667
2019-06-03,31.2920833333333
2019-06-04,31.5002083333333
2019-06-05,31.4716666666667
2019-06-06,31.4926666666667
2019-06-07,31.1719230769231
2019-06-08,30.7819230769231
2019-06-09,30.3108695652174
2019-06-10,29.9384
2019-06-11,29.9388888888889
2019-06-12,29.8207692307692
2019-06-13,29.33
2019-06-14,29.3446153846154
2019-06-15,29.4085714285714
2019-06-16,29.5078260869565
2019-06-17,29.748
2019-06-18,29.7492592592593
2019-06-19,29.6252173913043
2019-06-20,29.5153846153846
2019-06-21,30.0657142857143
2019-06-22,30.5217857142857
2019-06-23,30.7818518518519
2019-06-24,31.3603571428571
2019-06-25,31.6560714285714
2019-06-26,31.8446428571429
2019-06-27,31.6775
2019-06-28,31.5392592592593
2019-06-29,31.3517857142857
2019-06-30,31.252962962963
2019-07-01,31.5421428571429
2019-07-02,31.7174074074074
2019-07-03,31.8966666666667
2019-07-04,32.0040909090909
2019-07-05,31.7616666666667
2019-07-06,31.4245454545455
2019-07-07,31.1191666666667
2019-07-08,31.1292307692308
2019-07-09,31.3276
2019-07-10,31.3882608695652
2019-07-11,31.4964285714286
2019-07-12,31.4434615384615
2019-07-13,31.4023076923077
2019-07-14,31.8260714285714
2019-07-15,32.1888888888889
2019-07-16,32.1945833333333
2019-07-17,32.2284090909091
2019-07-18,31.8232142857143
2019-07-19,32.0804166666667
2019-07-20,31.8474074074074
2019-07-21,31.9256666666667
2019-07-22,31.7538461538462
2019-07-23,31.773125
2019-07-24,31.4248484848485
2019-07-25,30.8785185185185
2019-07-26,30.5544117647059
2019-07-27,30.4714814814815
2019-07-28,30.4678571428571
2019-07-29,30.4054285714286
2019-07-30,30.5489285714286
2019-07-31,30.8789285714286
2019-08-01,30.7458333333333
2019-08-02,30.6204
2019-08-03,30.6472
2019-08-04,31.1810714285714
2019-08-05,31.2575
2019-08-06,31.4314814814815
2019-08-07,31.1596
2019-08-08,31.2546153846154
2019-08-09,31.3729166666667
2019-08-10,31.7457142857143
2019-08-11,32.044
2019-08-12,31.8957692307692
2019-08-13,32.0408
2019-08-14,32.4166666666667
2019-08-15,31.83
2019-08-16,31.196
2019-08-17,30.3373684210526
2019-08-18,29.9440909090909
2019-08-19,29.9175
2019-08-20,30.0378260869565
2019-08-21,30.1341666666667
2019-08-22,30.5208
2019-08-23,30.9156
2019-08-24,31.1292
2019-08-25,31.054
2019-08-26,30.8577272727273
2019-08-27,30.8745833333333
2019-08-28,31.104347826087
2019-08-29,31.3568
2019-08-30,30.8748
2019-08-31,30.8848
2019-09-01,30.5241666666667
2019-09-02,30.5423076923077
2019-09-03,30.3442307692308
2019-09-04,29.7488
2019-09-05,29.6816
2019-09-06,30.0664
2019-09-07,30.0276923076923
2019-09-08,30.2668
2019-09-09,30.5968
2019-09-10,30.85125
2019-09-11,30.7152
2019-09-12,30.5542857142857
